Survey year,Unitid,Institution name,OPEID,Campus ID, Campus Name,Institution Size,Name of Facility,Street Address,Total Fires
2017,115755,California State Polytechnic University-Humboldt,114900,1,Cal Poly Humboldt,8525,Laurel Hall,3023 Granite Ave,0
2017,115755,California State Polytechnic University-Humboldt,114900,1,Cal Poly Humboldt,8525,Willow Hall,3035 Granite Ave,0
2017,115755,California State Polytechnic University-Humboldt,114900,1,Cal Poly Humboldt,8525,Fern Hall,3047 Granite Ave,0
2017,115755,California State Polytechnic University-Humboldt,114900,1,Cal Poly Humboldt,8525,Redwood Hall,250 Redwood Fire Ln,0
2017,115755,California State Polytechnic University-Humboldt,114900,1,Cal Poly Humboldt,8525,Sunset Hall,2150 Sunset Ct,0
2017,115755,California State Polytechnic University-Humboldt,114900,1,Cal Poly Humboldt,8525,Campus Apartments,335 Laurel Dr,0
2017,115755,California State Polytechnic University-Humboldt,114900,1,Cal Poly Humboldt,8525,Trinity Hall,1681 Rossow St,1
2017,115755,California State Polytechnic University-Humboldt,114900,1,Cal Poly Humboldt,8525,Mendocino Hall,1691 Rossow St,0
2017,115755,California State Polytechnic University-Humboldt,114900,1,Cal Poly Humboldt,8525,Shasta Hall,341 Harpst St,0
2017,115755,California State Polytechnic University-Humboldt,114900,1,Cal Poly Humboldt,8525,Delnorte Hall,351 Harpst St,0
2017,115755,California State Polytechnic University-Humboldt,114900,1,Cal Poly Humboldt,8525,CCAT,1580 Cluster Ct,0
2017,110529,California State Polytechnic University-Pomona,114400,1,Main Campus,26053,UHS Bldg. 57-Palmitos,"57 University Dr. Pomona, CA 91768",0
2017,110529,California State Polytechnic University-Pomona,114400,1,Main Campus,26053,UHS Bldg. 58-Cedritos,"58  University Dr. Pomona, CA 91768",0
2017,110529,California State Polytechnic University-Pomona,114400,1,Main Campus,26053,UHS Bldg. 59-La Cienega,"59 University Dr. Pomona, CA 91768",0
2017,110529,California State Polytechnic University-Pomona,114400,1,Main Campus,26053,UHS Bldg. 20-Encinitas,"20 University Dr. Pomona, CA 91768",0
2017,110529,California State Polytechnic University-Pomona,114400,1,Main Campus,26053,UHS Bldg. 21-Montecito,"21 University Dr. Pomona, CA 91768",0
2017,110529,California State Polytechnic University-Pomona,114400,1,Main Campus,26053,UHS Bldg. 22-Alamitos,"22 University Dr. Pomona, CA 91768",0
2017,110529,California State Polytechnic University-Pomona,114400,1,Main Campus,26053,UHS Bldg. 23-Aliso,"23 University Dr. Pomona, CA 91768",0
2017,110529,California State Polytechnic University-Pomona,114400,1,Main Campus,26053,UHS Bldg. 70-Los Olivos,"70 University Dr. Pomona, CA 91768",0
2017,110529,California State Polytechnic University-Pomona,114400,1,Main Campus,26053,UHS Bldg. 71-Naranjita,"71 University Dr. Pomona, CA 91768",0
2017,110529,California State Polytechnic University-Pomona,114400,1,Main Campus,26053,UHS Bldg. 54-Vista De Las Estrellas,"54 Kellogg Dr. Pomona, CA 91768",0
2017,110529,California State Polytechnic University-Pomona,114400,1,Main Campus,26053,UHS Bldg. 60-Vista Bonita,"60 Kellogg Dr. Pomona, CA 91768",0
2017,110529,California State Polytechnic University-Pomona,114400,1,Main Campus,26053,UHS Bldg. 61-Vista Del Sol,"61 Kellogg Dr. Pomona, CA 91768",0
2017,110529,California State Polytechnic University-Pomona,114400,1,Main Campus,26053,UHS Bldg. 62-Vista De Las Montanas,"62 Kellogg Dr. Pomona, CA 91768",0
2017,110529,California State Polytechnic University-Pomona,114400,1,Main Campus,26053,UHS Bldg. 63-Vista De La Luna,"63 Kellogg Dr. Pomona, CA 91768",0
2017,110529,California State Polytechnic University-Pomona,114400,1,Main Campus,26053,UHS Bldg. 52-New Vista Dining,"52 Kellogg Dr. Pomona, CA 91768",0
2017,110529,California State Polytechnic University-Pomona,114400,1,Main Campus,26053,John T. Lyle Center for Regenerative Studies,"4105 W. University Dr. Pomona, CA 91768",0
2017,110529,California State Polytechnic University-Pomona,114400,1,Main Campus,26053,UHS Bldg. 209-Riverfront,"4105 W. University Dr. Pomona, CA 91768",0
2017,110529,California State Polytechnic University-Pomona,114400,1,Main Campus,26053,UHS Bldg. 209-Sunspace,"4105 W. University Dr. Pomona, CA 91768",0
2017,110529,California State Polytechnic University-Pomona,114400,1,Main Campus,26053,Univ. Village-Bldg. 60,"3400 Poly Vista Pomona, CA 91768",0
2017,110529,California State Polytechnic University-Pomona,114400,1,Main Campus,26053,Univ. Village-Bldg. 60B,"3400 Poly Vista Pomona, CA 91768",0
2017,110529,California State Polytechnic University-Pomona,114400,1,Main Campus,26053,Univ. Village-Bldg. 110,"3400 Poly Vista Pomona, CA 91768",0
2017,110529,California State Polytechnic University-Pomona,114400,1,Main Campus,26053,Univ. Village-Bldg. 110B,"3400 Poly Vista Pomona, CA 91768",0
2017,110529,California State Polytechnic University-Pomona,114400,1,Main Campus,26053,Univ. Village-Bldg. 130,"3400 Poly Vista Pomona, CA 91768",0
2017,110529,California State Polytechnic University-Pomona,114400,1,Main Campus,26053,Univ. Village-Bldg. 140,"3400 Poly Vista Pomona, CA 91768",0
2017,110529,California State Polytechnic University-Pomona,114400,1,Main Campus,26053,Univ. Village-Bldg. 150,"3400 Poly Vista Pomona, CA 91768",0
2017,110529,California State Polytechnic University-Pomona,114400,1,Main Campus,26053,Univ. Village-Bldg. 180,"3400 Poly Vista Pomona, CA 91768",0
2017,110529,California State Polytechnic University-Pomona,114400,1,Main Campus,26053,Univ. Village-Bldg. 190,"3400 Poly Vista Pomona, CA 91768",0
2017,110529,California State Polytechnic University-Pomona,114400,1,Main Campus,26053,Univ. Village-Bldg. 230,"3400 Poly Vista Pomona, CA 91768",0
2017,110529,California State Polytechnic University-Pomona,114400,1,Main Campus,26053,Univ. Village-Bldg. 260,"3400 Poly Vista Pomona, CA 91768",0
2017,110529,California State Polytechnic University-Pomona,114400,1,Main Campus,26053,Univ. Village-Bldg. 95,"3400 Poly Vista Pomona, CA 91768",0
2017,110529,California State Polytechnic University-Pomona,114400,1,Main Campus,26053,Univ. Village-Bldg. 105,"3400 Poly Vista Pomona, CA 91768",0
2017,110529,California State Polytechnic University-Pomona,114400,1,Main Campus,26053,Univ. Village-Bldg. 115,"3400 Poly Vista Pomona, CA 91768",0
2017,110529,California State Polytechnic University-Pomona,114400,1,Main Campus,26053,Univ. Village-Bldg. 125,"3400 Poly Vista Pomona, CA 91768",0
2017,110529,California State Polytechnic University-Pomona,114400,1,Main Campus,26053,Univ. Village-Bldg. 135,"3400 Poly Vista Pomona, CA 91768",2
2017,111188,California State University Maritime Academy,113400,1,California State University Maritime Academy,1090,Upper Residence Hall,"200 Maritime Academy Dr, Vallejo Ca. 95590",0
2017,111188,California State University Maritime Academy,113400,1,California State University Maritime Academy,1090,Lower Residence Hall,"200 Maritime Academy Drive, Vallejo Ca 94590",0
2017,111188,California State University Maritime Academy,113400,1,California State University Maritime Academy,1090,McAllister Hall,"200 Maritime Academy Dr, Vallejo Ca. 94590",0
2017,111188,California State University Maritime Academy,113400,1,California State University Maritime Academy,1090,Training Ship Golden Bear,"200 Maritime Academy Dr, Vallejo Ca. 94590",0
2017,110486,California State University-Bakersfield,799300,1,Main Campus,10131,Student Housing West,"9051 Stockdale Hwy. Bakersfield, Ca. 93311",0
2017,110486,California State University-Bakersfield,799300,1,Main Campus,10131,Student Housing East,"8501 Stockdale Hwy. Bakersfield, Ca 93311",1
2017,441937,California State University-Channel Islands,3980300,1,California State University Channel Islands - Main Campus,7455,Anacapa Village A,"73 Ventura St., Camarillo, CA",0
2017,441937,California State University-Channel Islands,3980300,1,California State University Channel Islands - Main Campus,7455,Anacapa Village B,"73 Ventura St., Camarillo, CA",0
2017,441937,California State University-Channel Islands,3980300,1,California State University Channel Islands - Main Campus,7455,Anacapa Village C,"73 Ventura St., Camarillo, CA",0
2017,441937,California State University-Channel Islands,3980300,1,California State University Channel Islands - Main Campus,7455,Santa Cruz Village D,"74 Ventura St., Camarillo, CA",0
2017,441937,California State University-Channel Islands,3980300,1,California State University Channel Islands - Main Campus,7455,Santa Cruz Village E,"74 Ventura St., Camarillo, CA",0
2017,441937,California State University-Channel Islands,3980300,1,California State University Channel Islands - Main Campus,7455,Santa Cruz Village F,"74 Ventura St., Camarillo, CA",0
2017,441937,California State University-Channel Islands,3980300,1,California State University Channel Islands - Main Campus,7455,Santa Cruz Village G,"74 Ventura St., Camarillo, CA",0
2017,441937,California State University-Channel Islands,3980300,1,California State University Channel Islands - Main Campus,7455,Santa Cruz Village H,"74 Ventura St., Camarillo, CA",0
2017,441937,California State University-Channel Islands,3980300,1,California State University Channel Islands - Main Campus,7455,Town Center A,"45 Rincon Dr., Camarillo, CA 9",0
2017,441937,California State University-Channel Islands,3980300,1,California State University Channel Islands - Main Campus,7455,Town Center B,"45 Rincon Dr., Camarillo, CA 9",0
2017,441937,California State University-Channel Islands,3980300,1,California State University Channel Islands - Main Campus,7455,Town Center C,"45 Rincon Dr., Camarillo, CA 9",0
2017,441937,California State University-Channel Islands,3980300,1,California State University Channel Islands - Main Campus,7455,Town Center D,"45 Rincon Dr., Camarillo, CA 9",0
2017,441937,California State University-Channel Islands,3980300,1,California State University Channel Islands - Main Campus,7455,Santa Rosa Village K,"65 Santa Paula St., Camarillo,",0
2017,441937,California State University-Channel Islands,3980300,1,California State University Channel Islands - Main Campus,7455,Santa Rosa Village L,"65 Santa Paula St., Camarillo,",0
2017,110538,California State University-Chico,114600,1,Main Campus,17875,Esken Hall,681 W. Sacramento Ave,0
2017,110538,California State University-Chico,114600,1,Main Campus,17875,Konkow Hall,701 W. Sacramento Ave,1
2017,110538,California State University-Chico,114600,1,Main Campus,17875,Lassen Hall,501 Citrus Ave,0
2017,110538,California State University-Chico,114600,1,Main Campus,17875,Mechoopda Hall,691 W. Sacramento Ave,0
2017,110538,California State University-Chico,114600,1,Main Campus,17875,Shasta Hall,551 Citrus Ave,0
2017,110538,California State University-Chico,114600,1,Main Campus,17875,Estom Jamani,521 Legion Ave,0
2017,110538,California State University-Chico,114600,1,Main Campus,17875,Whitney Hall,545 Legion Ave,0
2017,110538,California State University-Chico,114600,1,Main Campus,17875,University Village,1325 Nord Ave,0
2017,110547,California State University-Dominguez Hills,114100,1,California State University Dominguez Hills,16219,University Housing - Phase 1 & 2,"1100 E. Victoria Street, Carso",0
2017,110574,California State University-East Bay,113800,1,Main Campus,16538,Calaveras,"1901 Harder Road, Hayward, CA",0
2017,110574,California State University-East Bay,113800,1,Main Campus,16538,Coloma,"1901 Harder Road, Hayward, CA",0
2017,110574,California State University-East Bay,113800,1,Main Campus,16538,Sierra,"1901 Harder Road, Haward, CA 9",0
2017,110574,California State University-East Bay,113800,1,Main Campus,16538,Sonora,"1901 Harder Road, Hayward, CA",0
2017,110574,California State University-East Bay,113800,1,Main Campus,16538,Mariposa,"1901 Harder Road, Hayward, CA",0
2017,110574,California State University-East Bay,113800,1,Main Campus,16538,Talmalpais,"1901 Harder Road, Hayward, CA",0
2017,110574,California State University-East Bay,113800,1,Main Campus,16538,Shasta,"1901 Harder Road, Hayward, CA",0
2017,110574,California State University-East Bay,113800,1,Main Campus,16538,Diablo,"1901 Harder Road, Hayward, CA",0
2017,110574,California State University-East Bay,113800,1,Main Campus,16538,Sequoia,"1901 Harder Road, Hayward, CA",0
2017,110574,California State University-East Bay,113800,1,Main Campus,16538,Juniper,"1901 Harder Road, Hayward, CA",0
2017,110574,California State University-East Bay,113800,1,Main Campus,16538,University Village,"25400 Carlos Bee Boulevard, Ha",0
2017,110574,California State University-East Bay,113800,1,Main Campus,16538,Office Bldgs - Eldorado Hall/,"1901 Harder Road, Hayward, CA",0
2017,110556,California State University-Fresno,114700,1,Main Campus,25325,Aspen Hall,5150 N Barton Ave,0
2017,110556,California State University-Fresno,114700,1,Main Campus,25325,Baker Hall,5158 N Barton Ave,1
2017,110556,California State University-Fresno,114700,1,Main Campus,25325,Birch Hall,5162 N Barton Ave,0
2017,110556,California State University-Fresno,114700,1,Main Campus,25325,Cedar Hall,5037 N Barton Ave,0
2017,110556,California State University-Fresno,114700,1,Main Campus,25325,Graves Hall,5156 N Barton Ave,0
2017,110556,California State University-Fresno,114700,1,Main Campus,25325,Homan Hall,5154 N Barton Ave,0
2017,110556,California State University-Fresno,114700,1,Main Campus,25325,Ponderosa Hall,5152 N Barton Ave,0
2017,110556,California State University-Fresno,114700,1,Main Campus,25325,Sequoia Hall,5035 N Barton Ave,0
2017,110556,California State University-Fresno,114700,1,Main Campus,25325,Sycamore Hall,5160 N Barton Ave,0
2017,110556,California State University-Fresno,114700,1,Main Campus,25325,Beef Unit,2640 E. Portals Ave,0
